width,height,area,y_center,y_bottom,object_class,distance
47.4559326171875,32.568603515625,1545.573453873396,273.88543701171875,290.16973876953125,traffic light,3.2
47.4559326171875,32.568603515625,1545.573453873396,273.88543701171875,290.16973876953125,traffic light,3.2
45.92889404296875,36.081787109375,1657.19657702744,402.6466064453125,420.6875,traffic light,3.2
45.92889404296875,36.081787109375,1657.19657702744,402.6466064453125,420.6875,traffic light,3.2
45.92889404296875,36.081787109375,1657.19657702744,402.6466064453125,420.6875,traffic light,3.2
46.4715576171875,35.8499755859375,1666.0042060166595,383.6122741699219,401.5372619628906,traffic light,3.2
46.4715576171875,35.8499755859375,1666.0042060166595,383.6122741699219,401.5372619628906,traffic light,3.2
46.4715576171875,35.8499755859375,1666.0042060166595,383.6122741699219,401.5372619628906,traffic light,3.2
47.70318603515625,29.43768310546875,1404.271273624152,420.8889465332031,435.6077880859375,traffic light,3.2
47.70318603515625,29.43768310546875,1404.271273624152,420.8889465332031,435.6077880859375,traffic light,3.2
47.70318603515625,29.43768310546875,1404.271273624152,420.8889465332031,435.6077880859375,traffic light,3.2
47.00982666015625,36.787353515625,1729.3671120554209,198.88131713867188,217.2749938964844,traffic light,3.2
47.00982666015625,36.787353515625,1729.3671120554209,198.88131713867188,217.2749938964844,traffic light,3.2
47.00982666015625,36.787353515625,1729.3671120554209,198.88131713867188,217.2749938964844,traffic light,3.2
32.236572265625,20.76531982421875,669.4027331322432,334.1306457519531,344.5133056640625,traffic light,3.34
32.0992431640625,20.4761962890625,657.2704037576914,182.222412109375,192.46051025390625,airplane,3.36
32.56634521484375,20.3153076171875,661.5953210070729,317.0961608886719,327.2538146972656,traffic light,3.36
32.447265625,20.261444091796875,657.4284583926201,153.9658203125,164.09654235839844,traffic light,3.36
46.59054565429688,30.96875,1442.8509607315063,389.81536865234375,405.29974365234375,traffic light,3.5
46.59054565429688,30.96875,1442.8509607315063,389.81536865234375,405.29974365234375,traffic light,3.5
46.59054565429688,30.96875,1442.8509607315063,389.81536865234375,405.29974365234375,traffic light,3.5
47.1917724609375,34.900634765625,1647.0228146016598,247.11892700195312,264.5692443847656,traffic light,3.5
47.1917724609375,34.900634765625,1647.0228146016598,247.11892700195312,264.5692443847656,traffic light,3.5
47.1917724609375,34.900634765625,1647.0228146016598,247.11892700195312,264.5692443847656,traffic light,3.5
45.98358154296875,35.46173095703125,1630.6573971174655,177.03485107421875,194.7657165527344,traffic light,3.5
45.98358154296875,35.46173095703125,1630.6573971174655,177.03485107421875,194.7657165527344,traffic light,3.5
45.98358154296875,35.46173095703125,1630.6573971174655,177.03485107421875,194.7657165527344,traffic light,3.5
46.90728759765625,35.84686279296875,1681.4791025035083,308.1213073730469,326.04473876953125,traffic light,3.5
46.90728759765625,35.84686279296875,1681.4791025035083,308.1213073730469,326.04473876953125,traffic light,3.5
46.90728759765625,35.84686279296875,1681.4791025035083,308.1213073730469,326.04473876953125,traffic light,3.5
46.271240234375,36.63873291015625,1695.3196123689413,358.4407043457031,376.7600708007813,traffic light,3.5
46.271240234375,36.63873291015625,1695.3196123689413,358.4407043457031,376.7600708007813,traffic light,3.5
